epoch,acc,loss,val_acc,val_loss
86,0.7877358434335241,0.47382021231471366,0.7362637349537441,0.48261357794751175
87,0.7358490566037735,0.5481014572224527,0.7472527498727316,0.4748250855194343
88,0.797169807946907,0.45758138287742184,0.7912088043087131,0.447739561180492
89,0.8301886814945149,0.4385260146743846,0.7802197848047528,0.4453476778753511
90,0.8066037747095216,0.4235044363534676,0.7472527570776887,0.4708336346097045
91,0.8207547248534437,0.4159542161901042,0.5604395624045487,1.0879983443480272
92,0.7688679279021498,0.4890766408083574,0.6373626340876569,0.5615208617278508
93,0.8301886792452831,0.4468500647904738,0.7802197861147451,0.447734833746166
94,0.8160377380982885,0.412950171052285,0.5824175837275746,0.9845531785881126
95,0.801886795826678,0.4736994707359458,0.7252747311696901,0.5253695953678299
96,0.7641509450831503,0.4800548778389985,0.5934065986465622,0.6979789124740349
97,0.7971698090715228,0.4682856668841164,0.7912088069286976,0.4674368353335412
98,0.7971698146946026,0.4659833722519425,0.7032967039516994,0.560065202333115
99,0.8207547113580523,0.45575823873843785,0.6813186832836696,0.5821839369587846
100,0.7877358524304516,0.50020329176255,0.6263736132737044,0.5982959470251105
101,0.7924528425594546,0.4895708510335886,0.6923076890327118,0.642662552686838
102,0.7641509467700742,0.4793884810411705,0.6703296618147211,0.6863791231925671
103,0.8160377403475204,0.4526957031690849,0.6483516476966522,0.9561035462788173
104,0.8066037769587535,0.4771342395611529,0.6263736263736264,0.9567684092364468
105,0.8301886792452831,0.4083626551448174,0.6043955991556357,0.993142802636702
106,0.7783018867924528,0.4706402626240028,0.5714285701185793,0.9402748051580492
107,0.8113207535923652,0.4726040571365716,0.615384612764631,0.999553327704524
108,0.8066037758341376,0.45493589594679057,0.5604395624045487,1.6554487000454914
109,0.7688679335252294,0.48796444175378334,0.7362637388837207,0.6415431160520721
110,0.7877358468073719,0.5213749206291055,0.7802197906997178,0.4284697807097173
111,0.7877358569289153,0.4647948809389798,0.7692307725057497,0.4850894346996978
112,0.78773584455814,0.47836027842647627,0.7802197848047528,0.4689430643568982
113,0.7971698191930663,0.45557432214044175,0.7802197848047528,0.4526489956693335
114,0.8254716913655119,0.39914255378381264,0.7802197906997178,0.44920323150498526
115,0.801886796951294,0.43389008911150806,0.7142857136307182,0.6148069736721752
116,0.7924528403102227,0.4399440254805223,0.5494505618954753,0.8509017805476765
117,0.8254716969885916,0.4236703818699099,0.5494505618954753,1.0492857681525933
118,0.8301886747468192,0.4316390033038157,0.5604395755044707,0.9526804803491948
119,0.7547169856305392,0.4891605720205127,0.6043956037406083,0.7279981590889313
120,0.7971698135699866,0.43540892061197534,0.6483516450766679,0.7228042751878172
121,0.8018867913282143,0.4177501696460652,0.6153846304495256,0.819827125622676
122,0.8113207490939014,0.434796707810096,0.5494505618954753,1.0334136145455497
123,0.849056601524353,0.4044468875201243,0.5494505618954753,0.9939974572632339
124,0.7971698158192184,0.4201295364577815,0.7802197893897256,0.5896684664946336
125,0.7971698225669142,0.41721230998354136,0.6703296591947366,0.714019489812327
126,0.8066037803326013,0.46155020763289256,0.7802197893897256,0.49514187299288237
127,0.8443396215168935,0.40106250177014546,0.7802197893897256,0.48731980218992127
128,0.7971698135699866,0.42724320433049834,0.7802197893897256,0.49618637627297707
129,0.8443396260153573,0.4590817200687696,0.7582417680666997,0.5356046780125125
130,0.8160377369736725,0.4234606772661209,0.7032967000217228,0.6886129569221329
131,0.8254716969885916,0.4227083044232063,0.7252747272397135,0.8403181492627322
132,0.8066037735849056,0.43592372452313044,0.648351631976746,0.6852358206287845
133,0.7971698191930663,0.4438306298458351,0.7912088043087131,0.43506896725067723
134,0.8867924494563408,0.36320146131065656,0.7912088043087131,0.4631950462257469
135,0.8160377358490566,0.462821179403449,0.7472527485627395,0.5714654090640309
136,0.8066037735849056,0.4541626381424238,0.7692307770907224,0.43984566186810586
137,0.7594339566410713,0.49908672751120803,0.7142857175606948,0.5673267526940985
138,0.7783018744216775,0.48161809511904446,0.692307690342704,0.5623296129179525
139,0.801886796951294,0.4155592547272736,0.8021978179177085,0.4242366172455169
140,0.8301886837437468,0.4479208211853819,0.6263736309585991,0.7871632903486818
141,0.8349056637512063,0.4313998084585622,0.8021978179177085,0.4167953362831703
142,0.811320755841597,0.45449063238107934,0.7582417661017113,0.47164440089529686
143,0.849056601524353,0.376805306605573,0.8021978133327359,0.4112026634124609
144,0.7924528256902155,0.43039442514473536,0.7692307666107848,0.4393513043830683
145,0.8160377380982885,0.4506085183260576,0.7582417621717348,0.5748670946110735
146,0.7877358468073719,0.4985045998726251,0.7692307666107848,0.4369234351011423
147,0.8396226460078977,0.41386134219619464,0.7692307797107067,0.44262278865981886
148,0.7547169867551552,0.4927425300175289,0.7692307757807302,0.5070616262299674
149,0.8113207603400608,0.4107853168586515,0.6593406455857413,0.7805799363733648
150,0.8113207625892928,0.4434640618427744,0.6373626314676725,0.744906314781734
151,0.8207547113580523,0.45005185143002924,0.6703296591947366,0.8123648494154543
152,0.8018867913282143,0.4916623223502681,0.7362637388837207,0.4870088192132803
153,0.8207547091088205,0.4350620018986036,0.7802197802197802,0.43157400976825544
154,0.8113207614646768,0.4904555565906021,0.8351648410598,0.40717149599567876
155,0.8066037792079853,0.43703673779964447,0.5494505618954753,0.7395368139822405
156,0.8113207637139086,0.48469889388894133,0.6263736263736264,0.6196616599847983
157,0.8490565981505052,0.42991182545446,0.7252747252747253,0.5077903355870929
158,0.7877358603027632,0.46479585823023095,0.6373626399826218,0.6772433519363403
159,0.8537735849056604,0.42403353638244123,0.6593406613056476,0.5866928398609161
160,0.8207547214795958,0.4492694057945935,0.8241758274508046,0.4190953983055366
161,0.801886796951294,0.49031117333556123,0.7802197906997178,0.425013189459895
162,0.792452834687143,0.4445814883933877,0.8131868079468444,0.4064210184982845
163,0.8066037735849056,0.4692420627710954,0.7912088043087131,0.44805962567801005
164,0.8349056626265904,0.42195569400517446,0.8131868315267039,0.4199297323331728
165,0.8066037735849056,0.4292325141294947,0.7692307666107848,0.49613080214668104
166,0.8113207614646768,0.4415565487348808,0.8131868315267039,0.41667817058144035
167,0.8207547169811321,0.42012273731096733,0.813186825631739,0.4237703972465389
168,0.7877358603027632,0.4450428975078295,0.8021978179177085,0.43589926420987307
169,0.8254716992378235,0.4277369576805043,0.7472527485627395,0.5967630645730994
170,0.8301886736222033,0.40850564949917345,0.7912088043087131,0.4179739575464647
171,0.7783018867924528,0.46217868406817597,0.6813186898336305,0.6122070501793871
172,0.8160377482198319,0.38500884625146975,0.747252752492716,0.6148566734659803
173,0.8018868014497577,0.499154139802141,0.7802197861147451,0.43462741604218114
174,0.8301886859929787,0.4263677512699703,0.7362637408487089,0.6721402878289694
175,0.8113207580908289,0.43734657708204017,0.7692307757807302,0.5566516905040532
176,0.8396226448832818,0.43908705857564817,0.7472527439777668,0.43326417790664423
177,0.8349056671250541,0.39804005032440404,0.7802197893897256,0.5007738176282945
178,0.8349056671250541,0.39531626594516467,0.7802197893897256,0.5619583496680627
179,0.7924528279394474,0.5271065083314788,0.5494505618954753,0.8463380624959757
180,0.8301886769960511,0.4247348499747942,0.7362637408487089,0.6807145371541872
181,0.816037726852129,0.4496020680328585,0.7472527485627395,0.5356816308838981
182,0.8018868003251418,0.4183243454064963,0.8021978179177085,0.47053183369584134
183,0.8113207659631405,0.4357238282572548,0.7692307725057497,0.44783577159210874
184,0.8396226482571296,0.42910687878446757,0.7912088043087131,0.4217576577768221
185,0.8066037870802969,0.40651335018985674,0.5714285760135441,0.8819526460144546
186,0.8443396271399732,0.42578537987088255,0.5604395755044707,0.9244157049682115
187,0.8018867935774461,0.48655156369479197,0.7142857136307182,0.5906784161106571
188,0.8254716981132075,0.4563419667055022,0.7362637349537441,0.5563550434269748
189,0.8160377425967522,0.4350172787342431,0.7582417621717348,0.5649556124603355
190,0.8066037837064491,0.463703139210647,0.7582417621717348,0.5755004005117731
191,0.8207547124826683,0.4034693960873586,0.7582417621717348,0.5854662224486634
192,0.801886796951294,0.4070814923857743,0.5384615505789663,1.0333437290820446
193,0.8113207434708217,0.4621739570262297,0.47252747547495494,1.040257168340159
194,0.8537735894041242,0.40297712104500466,0.5604395624045487,0.9617032637962928
195,0.8066037758341376,0.44773475235363225,0.5604395624045487,1.0360262957248059
196,0.8726414970631869,0.42736121309253405,0.5714285760135441,1.0039230794697018
197,0.8066037780833695,0.47561768878181027,0.4835164825339894,1.114023554456103
198,0.8207547147319002,0.42128565513862753,0.472527468924994,1.5933387227110811
199,0.8066037803326013,0.4234324823010643,0.6153846173496037,0.9351265273251377
200,0.8160377380982885,0.38598098451236507,0.7472527485627395,0.77179775591735
201,0.8066037769587535,0.4333109681336385,0.6593406455857413,0.9554779044874422
202,0.811320756966213,0.39573263194201125,0.6923076864127274,0.6521906138776423
203,0.8254716958639756,0.4499588501903246,0.7032967000217228,0.6313483027311472
204,0.839622640384818,0.4452860726500457,0.7802197906997178,0.47644693445373365
205,0.8018867935774461,0.45685548152563704,0.7362637408487089,0.5688924776328789
206,0.8018867992005259,0.4263798403290083,0.5714285760135441,0.9310287079968296
207,0.7877358580535313,0.4800930844162995,0.5604395624045487,0.8673394014547159
208,0.8066037724602897,0.4129939562869522,0.472527468924994,1.5065306267895542
209,0.8349056626265904,0.40592273591824296,0.6923076864127274,0.844419770188384
210,0.8066037724602897,0.4264812947444196,0.7472527544577043,0.590433670269264
211,0.8207547102334365,0.43649026835864446,0.5164835233609755,1.042226133765755
212,0.7971698113207547,0.4328155745312853,0.46153845531599863,1.4097174668050074
213,0.797169807946907,0.44625396154961494,0.6483516450766679,0.7749608224564857
214,0.7971698113207547,0.39684195507247494,0.769230781675695,0.4959514442380968
215,0.8207547259780595,0.452196034620393,0.7912087938287756,0.4548154994026645
216,0.8254717037362872,0.3871515303287866,0.7802197906997178,0.4292784176030002
217,0.8301886848683627,0.41466719502548,0.7582417621717348,0.5392189019328946
218,0.7924528313132951,0.4320527225170495,0.7802197802197802,0.5089524804235814
219,0.7452830143694608,0.49604912917569,0.769230781675695,0.47317231487441846
220,0.7877358490566038,0.44186196827663565,0.769230781675695,0.5020562803352272
221,0.7830188611768326,0.4670286364150497,0.7912088043087131,0.44214635432421506
222,0.8349056615019744,0.45536729440374196,0.7802197802197802,0.4914612485157264
223,0.7924528324379111,0.4858175572359337,0.7692307757807302,0.4889677330687806
224,0.8160377358490566,0.4042656753423079,0.8131868125318171,0.4284688663351667
225,0.8396226437586658,0.4150346059281871,0.8021978179177085,0.45172190764448145
226,0.8349056558788948,0.3976552480796598,0.637362620987735,0.6241920619875521
227,0.8066037747095216,0.440241239824385,0.5494505618954753,0.8463390502300892
228,0.792452834687143,0.5047925249585565,0.593406584236648,0.62293389243084
229,0.8066037792079853,0.4654403070233903,0.6923077034426259,0.5942457439480248
230,0.8301886814945149,0.4329758401749269,0.6923077034426259,0.5779328375727266
231,0.7877358558042994,0.4528080978483524,0.7802197802197802,0.4519480335843432
232,0.8396226325125065,0.4115730827709414,0.7802197802197802,0.45084128504271037
233,0.8584905694115836,0.3795686659385573,0.5604395755044707,0.7378814764075227
234,0.8018867913282143,0.4236572286430395,0.6813186754237165,0.5412460215144105
235,0.8160377369736725,0.4367924158303243,0.8131868210467663,0.42497936611647136
236,0.811320755841597,0.44776649576313093,0.8461538592537681,0.4330132803419134
237,0.8584905615392721,0.37848362551545195,0.7362637388837207,0.45539605421024365
238,0.7924528414348386,0.4833951969191713,0.8241758274508046,0.4313223165470165
239,0.8066037735849056,0.4419291143147451,0.7582417530017894,0.45814404088062244
240,0.7971698191930663,0.42456682279424846,0.8021977989228217,0.42747512197756504
241,0.8254717026116714,0.442884494673531,0.7472527485627395,0.5682528745997083
242,0.8443396271399732,0.39201934860562376,0.7912088043087131,0.41599023473131785
243,0.8207547203549799,0.43930920171287824,0.7142857116657298,0.5030442895470085
244,0.7971698113207547,0.4602429731836859,0.6043955991556357,0.627164072060323
245,0.8207547169811321,0.39731793133717663,0.7582417530017894,0.48550523801164314
246,0.8160377392229045,0.41033259118502996,0.7142857175606948,0.5426532138179947
247,0.806603767961826,0.4124787039351913,0.7692307797107067,0.4340926556141822
248,0.8254716868670482,0.4552601255335898,0.8351648456447727,0.4232279334094498
249,0.8066037780833695,0.4559554969364742,0.7802197906997178,0.45568326115608215
250,0.80660376683721,0.42659091387154924,0.7802197906997178,0.45896963398535173
251,0.8113207580908289,0.43391504490150595,0.7692307711957576,0.43852254355346765
252,0.8254716936147438,0.37949287357195366,0.7362637388837207,0.5293144790025858
253,0.8254717026116714,0.4214753935921867,0.7472527485627395,0.5150043676187704
254,0.7783018935401484,0.4748672696779359,0.7802197906997178,0.48845321988011453
255,0.8113207524677493,0.43475047006921946,0.802197800232814,0.4706364817671723
256,0.8018867992005259,0.43468758857475137,0.7582417530017894,0.4894957673418653
257,0.792452834687143,0.48574825334099103,0.7582417530017894,0.48646671234906375
258,0.792452834687143,0.4582302075512004,0.7142857175606948,0.5332416551453727
259,0.811320756966213,0.43109154926156096,0.7912088043087131,0.45430331374262717
260,0.8018867879543664,0.4748930436260295,0.5824175896225395,0.8744614851343763
261,0.8066037713356737,0.407993938563005,0.7912087984137482,0.4764704429186307
262,0.8254716936147438,0.43346008180447343,0.7582417621717348,0.5728684965070787
263,0.8537735894041242,0.4010420506292919,0.7362637408487089,0.5554895184852264
264,0.7924528290640633,0.46437355510468753,0.681318672803732,0.5838403151585505
265,0.8301886904914424,0.40552775646155736,0.46153845531599863,1.2315511991689494
266,0.8113207580908289,0.4178552430755687,0.4835164825339894,1.1065199204853602
267,0.8018867879543664,0.4235383963809823,0.7142857136307182,0.5798216665184105
268,0.7830188724229921,0.46672009971906553,0.5714285891134661,0.7287877018635089
269,0.8349056660004381,0.41654133740461097,0.7142857136307182,0.6335954515488593
270,0.8254716992378235,0.406087670967264,0.7582417680666997,0.5274604565494663
271,0.8113207513431333,0.4133866255013448,0.5164835233609755,0.961019095483717
272,0.8301886814945149,0.39012390150214143,0.46153845531599863,1.0292762989526267
273,0.7971698180684503,0.466454323732628,0.6703296591947366,0.7266605568456126
274,0.8066037769587535,0.4566861790306163,0.5934066032315348,0.7291568170537005
275,0.8066037870802969,0.4313781520105758,0.7692307711957576,0.45895588790977393
276,0.7547169766336117,0.48350198538798206,0.6373626386726295,0.6887053532914801
277,0.8066037690864419,0.45641897309501217,0.5934066032315348,0.9423373557709076
278,0.8066037803326013,0.4198070030729726,0.7362637349537441,0.5308899676406776
279,0.8160377335998247,0.39066795301887225,0.7362637362637363,0.49480058760433404
280,0.8066037814572172,0.4381996913338607,0.7582417621717348,0.49962107362327995
281,0.8066037803326013,0.45733854315190947,0.4945054961429847,0.8179651970391745
282,0.8160377403475204,0.46763894130598826,0.5494505487955533,0.7565994760492346
283,0.7688679245283019,0.4264517589560095,0.5824175896225395,0.8350765606859228
284,0.7877358501812197,0.4264427822715831,0.4505494482569642,1.3042867484983507
285,0.7830188701737602,0.4430960979101793,0.5274725215775626,1.0679574798751663
286,0.8113207603400608,0.4532594635801495,0.5164835210684892,0.6969015093950125
287,0.801886795826678,0.46792309604725746,0.5604395624045487,0.7714987731241918
288,0.8113207547169812,0.41339768300641255,0.4505494482569642,0.9871491874967303
289,0.8160377437213682,0.43047891866486027,0.6043956037406083,0.7320121376069038
290,0.8349056615019744,0.3931494172451631,0.5494505510880396,0.9440917379253513
291,0.8066037724602897,0.4437062256741074,0.4505494482569642,2.1484792101514207
292,0.8207547147319002,0.49623785828644373,0.5714285760135441,0.8069871945695563
293,0.8066037724602897,0.44834250717792873,0.7362637408487089,0.5919118517047757
294,0.8254716992378235,0.42839440197314854,0.7692307757807302,0.521651973436167
295,0.7830188611768326,0.4172398307413425,0.8021978179177085,0.41281397296832156
296,0.7971698191930663,0.4906794895540993,0.7802197848047528,0.4357193809944195
297,0.83490566824967,0.3948036030216037,0.8021978133327359,0.4177717966037792
298,0.8396226347617384,0.4359114462474607,0.7802197906997178,0.41421638642038616
299,0.7547169878797712,0.5194098471470598,0.7032967111566565,0.5661535341661055
300,0.8254716969885916,0.4302200866195391,0.5714285760135441,0.8268961965382754
301,0.8066037735849056,0.4555329736673607,0.7252747252747253,0.5449524862425668
302,0.8254716992378235,0.4213049094069679,0.8021978074377709,0.4591863050565615
303,0.8301886792452831,0.3659783972884124,0.7582417575867622,0.4608312298308362
304,0.8113207625892928,0.457234170920444,0.7472527439777668,0.4898160145832942
305,0.8207547158565162,0.4438116080918402,0.7912087984137482,0.4833690867974208
306,0.8066037814572172,0.38705986035319995,0.5824175896225395,0.8879279448435857
307,0.8018867924528302,0.45541961238069356,0.7802197906997178,0.4444030497100327
308,0.8207547282272915,0.41337515891722915,0.6373626340876569,0.5560394184929984
309,0.8160377324752088,0.4142426274857431,0.8131868315267039,0.49641121514550934
310,0.8018867992005259,0.4259237737025855,0.8021978179177085,0.48973759353815854
311,0.8066037724602897,0.44303142630829,0.7032967039516994,0.5433490826533391
312,0.839622640384818,0.43875733130383043,0.7582417680666997,0.5049947716377594
313,0.7830188690491442,0.4621661687796971,0.7802197893897256,0.5086357564061552
314,0.7500000078723116,0.4451336332087247,0.7692307757807302,0.48144155511489284
315,0.8301886792452831,0.4550760841032244,0.6263736178586771,0.5762242334229606
316,0.8396226448832818,0.41044906062899894,0.7362637408487089,0.5113558422078143
317,0.8301886814945149,0.44623736671681674,0.7362637408487089,0.4842008771477165
318,0.8254716969885916,0.41055492747504757,0.7582417661017113,0.4726670318907434
319,0.8160377380982885,0.42249006370328507,0.7802197861147451,0.4635443716913789
320,0.7547169811320755,0.5126839842436448,0.747252752492716,0.5053925881019006
321,0.8254716936147438,0.42495898761839235,0.7142857136307182,0.5066627015124311
322,0.8066037623387463,0.40727136129478236,0.6263736309585991,0.5618669534777547
323,0.7830188679245284,0.46327585712918695,0.747252752492716,0.47230992376149356
324,0.8254716981132075,0.4171625589424709,0.7802197848047528,0.4486385122105315
325,0.8632075561667388,0.34654565155506134,0.7802197802197802,0.4511596524453425
326,0.8207547147319002,0.42086001555874664,0.6153846068696661,0.7265384488708371
327,0.8066037893295288,0.4760792744609545,0.7802197906997178,0.4834771352809864
328,0.7877358490566038,0.446552001642731,0.7582417680666997,0.48530170747212004
329,0.8254716969885916,0.46073175263854693,0.8021978133327359,0.4444646448879452
330,0.7924528301886793,0.45603900248149654,0.7912087984137482,0.42189189595180554
331,0.8254716992378235,0.3870148073952153,0.7802197802197802,0.42616975700462256
332,0.8349056502558151,0.37288265070825255,0.8021978120227437,0.4127108870626806
333,0.8160377437213682,0.4227742119780127,0.7252747272397135,0.6557563006222903
334,0.8160377380982885,0.4199513258799067,0.5164835233609755,1.075915013040815
335,0.83490566824967,0.4137262001914798,0.4945054961429847,1.3521671806062971
336,0.8113207468446696,0.4339282000964543,0.472527468924994,1.565267624435844
337,0.8490565992751211,0.4201437712840314,0.7472527485627395,0.6345130061055277
338,0.8537735792825807,0.42548328806769176,0.758241763481727,0.5352032806847121
339,0.8018867935774461,0.44518750287451836,0.681318672803732,0.6551902602007101
340,0.8160377347244406,0.41299889953631275,0.6263736178586771,0.7721576893722618
341,0.8066037724602897,0.4681025001237977,0.6043955906406864,0.6917426579601162
342,0.8301886927406743,0.40336099491929106,0.6043955906406864,0.7106459317626533
343,0.8301886792452831,0.40355011961370146,0.5604395624045487,0.8256294367077587
344,0.7924528324379111,0.5120553947844595,0.7362637349537441,0.5804531469449892
345,0.8160377448459841,0.4222274130245425,0.758241763481727,0.6069811877313551
346,0.8349056581281266,0.44586061784681286,0.681318672803732,0.7296980494981283
347,0.8113207513431333,0.43570482505942293,0.758241763481727,0.46345769278295745
348,0.8584905739100475,0.3708687688944475,0.7362637408487089,0.5064591339656285
349,0.7783018856678369,0.47615834339609686,0.7802197848047528,0.4594838016635769
350,0.7688679256529178,0.4833627371293194,0.7362637408487089,0.5324504735705616
351,0.8018867935774461,0.4412740744509787,0.7362637408487089,0.5628337139611715
352,0.792452834687143,0.42827952920265916,0.7692307711957576,0.43645159065068423
353,0.8207547169811321,0.44633221457589345,0.7472527498727316,0.46762420253439263
354,0.7735849011619136,0.48139009498200325,0.6043956037406083,0.7320252283588871
355,0.8113207580908289,0.4369953477157737,0.5824175896225395,0.8257152189265241
356,0.8113207502185174,0.46389566024519363,0.7142857136307182,0.6846027878614572
357,0.801886795826678,0.43653458919165267,0.6043956037406083,0.7503954886080144
358,0.8113207524677493,0.4268872642292167,0.7582417680666997,0.49891078079139795
359,0.7924528268148314,0.4793798934738591,0.4505494482569642,0.9164260016692863
360,0.8254716981132075,0.43434197891433285,0.5054945097519801,1.035049421446664
361,0.8207547169811321,0.42120797341724614,0.5494505618954753,0.9533393121027685
362,0.7971698090715228,0.46227755917693086,0.46153845531599863,1.0716821348274148
363,0.8254716981132075,0.4171153211368705,0.5714285891134661,0.7949795585412246
364,0.7877358513058357,0.4734495169711563,0.7362637408487089,0.5181420733640482
365,0.8113207502185174,0.44425519176249234,0.7582417575867622,0.4931458879958142
366,0.8396226370109702,0.43142214304995985,0.6813186839386657,0.5767654508024782
367,0.7924528211917518,0.4499211277601854,0.6043955991556357,0.8547458936879923
368,0.7971698101961388,0.4401015431251166,0.7802197802197802,0.4880228537124592
369,0.8066037724602897,0.4666109006359892,0.7252747213447487,0.7465823318932082
